level_1_name,level_1_id,level_2_name,level_2_id,level_3_name,level_3_id,level_4_name,level_4_id,level_5_name,level_5_id
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,FARADJE,H0UZDpNtJ17,KURUKWATA,UeBgYMuKoQK,MAIN DANS LA MAIN POSTE DE SANTE,YVwnimV9J0r
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MAITULU,YGCy6flnYCW,MAITULU CENTRE HOSPITALIER,GtKeUkvkFpE
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MAITULU,YGCy6flnYCW,MAITULU CENTRE DE SANTE,VYHm2Mt0bEG
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,BOMA MANGBETU,qwBasnNFRFW,BAKANGI,lffcBsXS3xP,MAKANGANGWE POSTE DE SANTE,WxBi3sY8FNj
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,FARADJE,H0UZDpNtJ17,TOMATI,dAmfwNaR3gQ,MAKARITU POSTE DE SANTE,blTjvamGogt
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,BOMA MANGBETU,qwBasnNFRFW,BAKANGI,lffcBsXS3xP,MAKELELE POSTE DE SANTE,vibDZVfBLCM
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,MAKILINGBO,unugcJvyRBi,MAKILINGBO CENTRE DE SANTE,OtQED3nxbxu
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,FARADJE,H0UZDpNtJ17,SESENGE,ed6gMAdleAy,MAKOLERU POSTE DE SANTE,o0XocVzL3rm
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,MAKORO,dqKDWUu50Vz,MAKORO CENTRE DE SANTE,bu68R5wCR0C
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,MAKORO,dqKDWUu50Vz,MAKORO HOPITAL GENERAL DE REFERENCE,cRJTi1xYCrz
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,MAKPULU,tl93tFi6Tnb,MAKPULU CENTRE DE SANTE,CoiYvmUlIc6
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,DILOLO,K6mjQPsPbfQ,MAKURUZA POSTE DE SANTE,iPcRV9HXfRp
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,GANOZA,Ct5tFqXNAR0,MALANGA POSTE DE SANTE,Wl6gaH74j9O
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,FARADJE,H0UZDpNtJ17,FARADJE,r52ZfShiPr8,MALEMBE POSTE DE SANTE,RFgMhnAhHyG
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WAMBA,ET5R8zSN3gm,MAMA KAYENGA,BfDjN01EEFD,MAMAN KAYENGA CENTRE DE SANTE,GHAKo94oyrJ
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WAMBA,ET5R8zSN3gm,MAMBATI,ccmmlW54QRg,MAMBATI CENTRE HOSPITALIER,YcTijUrfYYO
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WAMBA,ET5R8zSN3gm,MAMBATI,ccmmlW54QRg,MAMBATI CENTRE DE SANTE,mscY7RM63BK
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,ARIKAZI,hXdFKGjJo8G,MAMBETU POSTE DE SANTE,lUQYgGNgfj7
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,MAMBUNGA,NvdQ4h0V11z,MAMBUNGA CENTRE DE SANTE,w3Li6HGlaQ8
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NDUKA,bRyxLMlTx5m,MAMBUNGA POSTE DE SANTE,CFi86CvCnuW
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,KPETELE,vfgQFlmlzhH,MANADU POSTE DE SANTE,UbZv7YqsRfv
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,BOMA MANGBETU,qwBasnNFRFW,ADEDO,uvKOe5LVH9M,MANDELE CENTRE DE SANTE,cOwQC83E44r
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,BALA,VRbNewN4FxN,MANDELE POSTE DE SANTE,yVtxgjxZgSt
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,BODJO,EsYVnWKATZB,MANDENGELE POSTE DE SANTE,GH7Hetr6u2D
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,IBAMBI CECCA 16,ZAuCi4wX2pg,MANEKE POSTE DE SANTE,a6Ln60SpIfc
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,MANGADA,l10Hx3bh2mA,MANGADA CENTRE DE SANTE,lPzkc8an1Jj
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,DJOMBE,INWHU29PAcK,MANGAKI POSTE DE SANTE,Tze6Bn8bXPg
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,MANGALU,W1z1us1rZ6e,MANGALU CENTRE DE SANTE,eXFYuMLn20T
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,NDINGBA,jilg4igv8rj,MANGBANGA POSTE DE SANTE,Z2rp2d4hptH
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,LIPOMBO,F06IFinxfGN,MANGEKA POSTE DE SANTE,YcQvWpZIPhA
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,MANGESE,TGlfWkCqAdZ,MANGESE CENTRE DE SANTE,cpk5qunJHzk
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NALA,oQmEbwYXEdh,MANGILIMA POSTE DE SANTE,WUIMAhIdhsL
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,PAWA,nEuIp1dpEgC,MANZALA POSTE DE SANTE,HVKSpO5BiPk
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,AFU,z9PH1xEPMT7,MANZIA POSTE DE SANTE,A8O5losNlEj
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,BODJO,EsYVnWKATZB,MANZIMA POSTE DE SANTE,YvqiI4jv38G
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,BODJO,EsYVnWKATZB,MAPENDO II POSTE DE SANTE,NYummAJDk3P
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,AMBARAU,LDI1qa2BbG6,MARABI CENTRE DE SANTE,AZ0Yj8m5N8y
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,AMBARAU,LDI1qa2BbG6,MARABI POSTE DE SANTE,VualhGw7g8a
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,KIBALI,sl6SQgVKmtL,MARANATHA DISPENSAIRE,hwTTgmvNShS
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,MARIABA,jcnI9JvfMMZ,MARIABA CENTRE HOSPITALIER,xPxOht4EECw
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,TOYOTA,ErxzeTQch4p,MARIE CLAIRE CENTRE MEDICAL,isM99qvEtaG
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,BOMA MANGBETU,qwBasnNFRFW,ADJANGWE,GzGCPD6Ytsd,MASANGA POSTE DE SANTE,oimbdtS5GCI
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DORUMA,ZEGVJVjXJJW,MASOMBO,wMt3Pb3rpZg,MASOMBO CENTRE DE SANTE,tUs9lh8WZk6
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ABA,NC2xavZLq2a,MASSABE,UobH8bEjvoP,MASSABE CENTRE DE SANTE,uK6MDFa2ODj
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,BOMA MANGBETU,qwBasnNFRFW,MATAKU,yVf4DSzwt6a,MATAKU CENTRE DE SANTE,CE6rBt49kTL
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,TELY,Ihkzyx4G6wK,MATARI POSTE DE SANTE,AA19s60lm2q
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WAMBA,ET5R8zSN3gm,BAKANDJA,upklC0lsDIy,MATETE POSTE DE SANTE,KlTxT82X7Rh
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,MATIBIKA,ly2bvDjt74u,MATIBIKA CENTRE DE SANTE,rO6C1DRucm7
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,MAULO,pyuCK0ezV4S,MAULO 2 POSTE DE SANTE,Sy1X8TAtouD
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,MAULO,pyuCK0ezV4S,MAULO CENTRE HOSPITALIER,qUvh2kODpKu
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NESIRA,unuexMSzHk1,MAVOME POSTE DE SANTE,xKwzDR0LDdk
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,ETAKAMOKONGO,BRltg0buVAk,MAYANGA POSTE DE SANTE,qvNG6zI83bH
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,MAYOGO,r5RbllQQkoF,MAYOGO CENTRE HOSPITALIER,paVlF0UOkOJ
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,MAYOGO,r5RbllQQkoF,MAYOGO CENTRE DE SANTE,zqcPPzDIo8q
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,GATANGA,eBYHwKVBHA1,MAZO POSTE DE SANTE,DzXgY05BSjL
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,MBADAINGA,JYiVmgp9NJI,MBADAINGA CENTRE DE SANTE,BFoahlLnOBo
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,LIPOMBO,F06IFinxfGN,MBARAZA POSTE DE SANTE,GM7t7btH2fI
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,MBENE,Tp2rANEXLQJ,MBENE CENTRE DE SANTE,k3UJEjseZOr
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,ARINDRU,lhRNADuvZQp,MBENE POSTE DE SANTE,A23jE7uD36v
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,EKIBONDO,pfK5c9zfsl3,MBENGU CENTRE DE SANTE,TkZPSbzJFWf
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,NANGBAMA,m9a69DzJzoG,MBITA POSTE DE SANTE,tacdVg2MExU
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,LIKASI,TlKfqdXw0Ek,MBONGO POSTE DE SANTE,Ppp7kVXYapD
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,MEDJE,g79rpp9izzb,MEDJE CENTRE HOSPITALIER,ZMhZcfjuXOu
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,MEDJE,g79rpp9izzb,MEDJE CENTRE DE SANTE,gvJDK6OtRDU
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,DOKO,DLb7shqewwR,MISERICORDE DISPENSAIRE,z62MKvavrHG
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,FARADJE,H0UZDpNtJ17,KPODO,bx2BFoFQr1P,MOGOYI POSTE DE SANTE,t1GWOd23S5m
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MOKU,YUSwwOJ1yY0,MOKU CENTRE HOSPITALIER,oUCu8BQikc0
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MOKU,YUSwwOJ1yY0,MOKU CENTRE DE SANTE,ruIP1NDYeoY
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MOKU,YUSwwOJ1yY0,MOKU ST LUC CENTRE HOSPITALIER,bwOrfL9GGqn
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ABA,NC2xavZLq2a,LIPARA,kFdg4GTHQV0,MOLA POSTE DE SANTE,ltVRF80EymA
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MONAMA,qZ2KJ2O7uNB,MONAMA CENTRE HOSPITALIER,Ec5BzupKTRz
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MONAMA,qZ2KJ2O7uNB,MONAMA CENTRE DE SANTE,JNzxrhSP0W1
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,FARADJE,H0UZDpNtJ17,AKUA,iHRU0CpTfjb,MONT CARMEL POSTE DE SANTE,Ae1A27Ouy7y
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,MONYA,c7ArI79lS6s,MONYA CENTRE DE SANTE,PGAkmmYitWV
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,BOMA MANGBETU,qwBasnNFRFW,BOMA MANGBETU,I1iKszoXUys,MONZAMBE POSTE DE SANTE,WgMtHinH89u
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NEMBOMBI,Asu9lMGUPdM,MOZABA POSTE DE SANTE,cy7vTyVObRf
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,MAMBUNGA,NvdQ4h0V11z,MUDEKE POSTE DE SANTE,IIWRPgV7F7R
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,DUBELE,LPwClIdQZ71,MUGUZA CENTRE DE SANTE,H3WsvSAbU29
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,BAMOKA,mFy6uV9gCJ5,MUKANDO POSTE DE SANTE,SXrc4Uemjft
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,GOMBARI,h1dItcsoHRw,TORA,bi09Lcxfy8N,MULAMO POSTE DE SANTE,vb6wxVlMXT7
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,WATSA,mS2mByLHkzL,DILOLO,K6mjQPsPbfQ,MUNGU PERE POSTE DE SANTE,SSb0iqeOVuO
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,MUSA,RoOvqflxNPU,MUSA CENTRE DE SANTE,p8l6le7JHKZ
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,BABIA,GcllHWos7dy,MUTIBANGU POSTE DE SANTE,oIw4kj2L9MX
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,GOMBARI,h1dItcsoHRw,MADJA,yHZzjcrOlrD,MUTUBI POSTE DE SANTE,CmeVa9R4dCt
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,N'SELE,R43HzU2kYJE,N'SELE CENTRE DE SANTE,OponzYz9Mof
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,TELY,Ihkzyx4G6wK,NABUKONGU POSTE DE SANTE,Hi5jxqQSaBS
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,LI UYE,yg7dyCvFE0c,NADU POSTE DE SANTE,TSN1tORCjyz
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,EGBUNDA,R7m2Vs38xDg,NADUMBE POSTE DE SANTE,NyDu8otp7Qy
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,KOSA,K77yrNXKH9P,NAGERO CENTRE HOSPITALIER,GAPNYcUfZzK
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NAGWA,uQaiQIURwjX,NAGWA CENTRE DE SANTE,GslgETDVqtd
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NEISU,N5INbLB5cvZ,NAKUAPONGO POSTE DE SANTE,OGJwkodIrCP
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NALA,oQmEbwYXEdh,NALA 12 POSTE DE SANTE,Yqthdg06otS
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NALA,oQmEbwYXEdh,NALA CENTRE DE SANTE,L3R1Wy0eEKI
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,NAMBIA,s3guhMDUmIp,NAMBIA CENTRE DE SANTE,e011hpOFqAZ
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DORUMA,ZEGVJVjXJJW,DORUMA,hdsRQEpgyZ6,NAMBILI POSTE DE SANTE,IwEMgnOXurg
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,BAMOKANDI,fyAH45z1J16,NAMBOLI CENTRE DE SANTE,u4ngSppYROc
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,BOMA MANGBETU,qwBasnNFRFW,NAMBOSE,lrqwIkzLFjn,NAMBOSE CENTRE DE SANTE,PHQBxrRMAoI
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,RUNGU,i8i2puE8kIj,NAMUNZA POSTE DE SANTE,okSubWKOMN7
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NANGAZIZI,IJgcHQ47gES,NANGAZIZI CENTRE HOSPITALIER,K1uevH3MSSG
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NANGAZIZI,IJgcHQ47gES,NANGAZIZI CENTRE DE SANTE,EkW1V0vDA5m
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,NANGBAMA,m9a69DzJzoG,NANGBAMA CENTRE DE SANTE,Gi7lyAnQ01c
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,MBENE,Tp2rANEXLQJ,NANGOGWAMI POSTE DE SANTE,l8L8LBhThaV
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NANGOSIRA,pzFehGplBoZ,NANGOSIRA CENTRE HOSPITALIER,I1eQg4q1Bjc
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NANGOSIRA,pzFehGplBoZ,NANGOSIRA CENTRE DE SANTE,G6zOeRbDQg9
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DORUMA,ZEGVJVjXJJW,NAPARKA,dSUSe5Bs3Xn,NAPARKA CENTRE DE SANTE,px7FXezQWDQ
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DORUMA,ZEGVJVjXJJW,NAPOPO,pLvUJCHD7FV,NAPOPO CENTRE DE SANTE,W6V1M83GizK
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,MANGESE,TGlfWkCqAdZ,NAZARETH CLINIQUE,lm4g4fFiQzc
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,NDEDU,b43t7xU0Jfb,NDEDU CENTRE HOSPITALIER,Mpm3elrT0X1
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,DUNGU,GkqfQB4CBwt,NDEDU,b43t7xU0Jfb,NDEDU CENTRE DE SANTE,UNmDiPuBT23
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,NDINGBA,jilg4igv8rj,NDINGBA CENTRE HOSPITALIER,SL1Sdse956Q
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,NIANGARA,PDPn74NtJzs,NDINGBA,jilg4igv8rj,NDINGBA CENTRE DE SANTE,Z0FVHneggan
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ABA,NC2xavZLq2a,BELE PATARUA,P9h6taVAAux,NDIRI POSTE DE SANTE,hbePrmfplue
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,BACHENZE,vWS2ZifClct,NDOKAJUU POSTE DE SANTE,ROxCfZaB4UI
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,MAKORO,yNXb6VSdyPw,NDOLOMO,YqxYMtLuSad,NDOLOMO CENTRE HOSPITALIER,CIHwvorh4fj
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,FARADJE,H0UZDpNtJ17,OBI,ADD2NnljiIp,NDOWA POSTE DE SANTE,vHgVEUrtH9u
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NEKALAGBA,q4yTXooAegH,NDUBALA POSTE DE SANTE,KIiG7fUpSKB
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NDUKA,bRyxLMlTx5m,NDUKA CENTRE DE SANTE,uXzETVDHDr9
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NESIRA,unuexMSzHk1,NEBIDA POSTE DE SANTE,Yq1XLr3dCc5
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,NEBOBONGO,feYUfEowfBC,NEBOBONGO CENTRE DE SANTE,Q8lwqiIrZ55
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,PAWA,ZxQY9szHMx5,NEBOBONGO,feYUfEowfBC,NEBOBONGO HOPITAL,AKF7pyGZgcD
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NESIRA,unuexMSzHk1,NEGBEGBE POSTE DE SANTE,XDmYwvOQKBT
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NEISU,N5INbLB5cvZ,NEISU CENTRE DE SANTE,mtF1wf7HsKE
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NEKALAGBA,q4yTXooAegH,NEKALAGBA CENTRE DE SANTE,ha18EXTo7Bw
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,KABOME,mChDw0Jdf3B,NEKUTORO POSTE DE SANTE,IpmalNbO83T
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,ISIRO,lW6NlTXqGcv,NEMBOMBI,Asu9lMGUPdM,NEMBOMBI CENTRE DE SANTE,d68reZ3Y3IR
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NEPOMEDA,cVQmGiGCoaT,NENZERE POSTE DE SANTE,N9lZfr4IWs1
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,GOMBARI,h1dItcsoHRw,NEPOKO,qVEvA9ztxRH,NEPOKO CENTRE DE SANTE,IuvUgRUUcaw
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,VUBE,w6iHgePtRhO,NEPOKO POSTE DE SANTE,fvDmlRZ4ZV5
République Démocratique du Congo,ymGeqzoPhN3,HAUT UELE,wy1lwIP18SL,RUNGU,EGoMVOvVUAp,NEPOMEDA,cVQmGiGCoaT,NEPOMEDA CENTRE DE SANTE,PedTt2aK8fA
